formula,chemsys,ehull
Os2 Pd2 O8,Os-Pd-O,0.10330687833333041
Os4 Pd4 O16,Os-Pd-O,0.0895983766666637
Os3 Pd3 O12,Os-Pd-O,0.11823331027777417
Os3 Rh3 O12,Os-Rh-O,-0.08489919138888968
Os4 Rh4 O16,Os-Rh-O,-0.08811827291666674
Os4 Rh4 O16,Os-Rh-O,-0.05024076000000033
Os4 W4 O20,Os-W-O,0.08103968267856665
Os4 W4 O20,Os-W-O,0.0861292926785655
Os2 W2 O10,Os-W-O,0.08034311589285181
Os2 W2 O10,Os-W-O,0.10519147446428079
Pb2 Au4 O8,Au-Pb-O,-0.09760185666666743
Pb4 Au8 O16,Au-Pb-O,-0.07260535023809656
Pd2 W2 O8,Pd-W-O,0.1498334943749997
Pd2 W2 O8,Pd-W-O,0.13970336937499983
Pd2 W2 O8,Pd-W-O,0.17449155770833347
Pt1 Au2 O5,Au-Pt-O,0.1675620687499979
Pt1 Au2 O5,Au-Pt-O,0.048314762499997777
Pt1 Au2 O5,Au-Pt-O,0.047407768749997636
Pt4 Au8 O20,Au-Pt-O,0.09210521531249771
Pt2 Au4 O10,Au-Pt-O,0.06375434187499796
Pt2 Rh4 O10,Pt-Rh-O,0.14136455281249827
Pt4 Rh8 O20,Pt-Rh-O,0.1764433440624984
Pt2 Rh4 O10,Pt-Rh-O,0.07866468968749896
Pt4 Rh8 O20,Pt-Rh-O,0.1385841481249983
Pt4 Rh8 O20,Pt-Rh-O,0.18181274249999824
Rb8 Mg4 O8,Mg-Rb-O,-0.0003586204999992404
Rb8 Mg4 O8,Mg-Rb-O,0.006029640500000433
Rb8 Mg4 O8,Mg-Rb-O,0.007177502500000266
Rb8 Mg4 O8,Mg-Rb-O,0.02191077450000023
Rb4 Mg2 O4,Mg-Rb-O,-0.0011240344999992047
Rb4 Pt2 O6,Pt-Rb-O,-0.29702671458333363
Rb8 Pt4 O12,Pt-Rb-O,-0.28911194416666763
Rb6 Pt3 O9,Pt-Rb-O,-0.2589263845833347
Rb8 Pt4 O12,Pt-Rb-O,-0.2871753925000009
Rb4 Pt2 O6,Pt-Rb-O,-0.29957733291666777
Re2 Au4 O8,Au-Re-O,0.04096115199404782
Rh2 Au2 O4,Au-Rh-O,0.09508317249999987
Rh3 Au3 O6,Au-Rh-O,0.09610887541666635
Ru4 W4 O20,Ru-W-O,0.1285629526785712
Ru4 W4 O20,Ru-W-O,0.13673552517857068
Ru4 W4 O20,Ru-W-O,0.1524010008928567
Ru4 W4 O20,Ru-W-O,0.1596499037499992
Ru2 W2 O10,Ru-W-O,0.16174229589285716
Sc4 Hg2 O8,Hg-Sc-O,0.040630387321430206
Sc4 Hg2 O8,Hg-Sc-O,0.04059846589285865
Sc4 Hg2 O8,Hg-Sc-O,0.03659278803571553
Sc4 Hg2 O8,Hg-Sc-O,0.000529755892858752
Sc4 Hg2 O8,Hg-Sc-O,0.059025848035715534
Sc8 Ir4 O20,Ir-Sc-O,0.12207894609374748
Sc8 Ir4 O20,Ir-Sc-O,0.1354694398437477
Sc4 Ir2 O10,Ir-Sc-O,0.15422569296874755
Sc4 Ir2 O10,Ir-Sc-O,0.10626376734374787
Sc8 Ir4 O20,Ir-Sc-O,0.16311196234374847
Sc8 Zn4 O16,Sc-Zn-O,0.04737921267857281
Sc8 Zn4 O16,Sc-Zn-O,0.05782923232142956
Sc8 Zn4 O16,Sc-Zn-O,0.059943231964286525
Sc8 Zn4 O16,Sc-Zn-O,0.05632695732142956
Sc8 Zn4 O16,Sc-Zn-O,0.06574005696428742
Sn2 Au2 O5,Au-Sn-O,0.14882582962962942
Sn3 Ir3 O12,Ir-Sn-O,0.05777909694444361
Sn4 Ir4 O16,Ir-Sn-O,0.06552473791666547
Sn2 Pd2 O6,Pd-Sn-O,0.20882422399999712
Sn2 Pd2 O6,Pd-Sn-O,0.18253484999999703
Sn2 Pd2 O6,Pd-Sn-O,0.17544487199999637
Sn2 Pd2 O6,Pd-Sn-O,0.17546279499999695
Sn3 Pd3 O9,Pd-Sn-O,0.19381211099999618
Sn4 Rh8 O20,Rh-Sn-O,0.15050758187499813
Sn4 Rh8 O20,Rh-Sn-O,0.12093493656249876
Sn4 Rh8 O20,Rh-Sn-O,0.11406648812499842
Sn4 Rh8 O20,Rh-Sn-O,0.12157349156249886
Sn4 Rh8 O20,Rh-Sn-O,0.13134300874999827
Ta8 Ir4 O28,Ir-Ta-O,0.1000979209999997
Ta8 Ir4 O28,Ir-Ta-O,0.1199664674999994
Ta8 Ir4 O28,Ir-Ta-O,0.09781585774999968
Ta8 Ir4 O28,Ir-Ta-O,0.10656599225000107
Ta8 Ir4 O28,Ir-Ta-O,0.10366015400000173
Ta4 Os2 O14,Os-Ta-O,0.0784422444999997
Ta4 Os2 O14,Os-Ta-O,0.10713676299999975
Ta8 Os4 O28,Os-Ta-O,0.08750534850000058
Ta8 Os4 O28,Os-Ta-O,0.08805714674999976
Ta8 Os4 O28,Os-Ta-O,0.09312365175000004
Ta2 Re2 O12,Re-Ta-O,0.0009390747656254916
Ta2 Re2 O12,Re-Ta-O,-0.009652941484375788
Ta2 Re2 O12,Re-Ta-O,-0.0037561352343757903
Ta2 Re2 O12,Re-Ta-O,0.013265944765624482
Ta2 Re2 O12,Re-Ta-O,0.0014142822656246778
Ti3 Os3 O12,Os-Ti-O,0.04806745722222061
Ti4 Os4 O16,Os-Ti-O,0.06800061416666559
Ti4 Os4 O16,Os-Ti-O,0.06683144208333225
Ti4 Os4 O16,Os-Ti-O,0.04707586083333304
Ti3 Os3 O12,Os-Ti-O,0.0795416049999993
Tl8 Zn4 O16,Tl-Zn-O,0.0305775739285723
Tl4 Zn2 O8,Tl-Zn-O,0.03465953071428629
Tl4 Zn2 O8,Tl-Zn-O,0.04164238428571476
Tl4 Zn2 O8,Tl-Zn-O,0.04002472071428631
Tl8 Zn4 O16,Tl-Zn-O,0.05881645071428654
Tl4 Au4 O8,Au-Tl-O,0.018534941458333343
Tl4 Au4 O8,Au-Tl-O,0.0185946458333337
Tl2 Au2 O4,Au-Tl-O,0.016704258958333718
Tl4 Au4 O12,Au-Tl-O,-0.009757873499999903
Tl4 Au4 O12,Au-Tl-O,0.01342737149999973
Tl4 Au4 O12,Au-Tl-O,-0.014299829000000486
Tl4 Au4 O12,Au-Tl-O,-0.014347069000000268
Tl4 Au4 O12,Au-Tl-O,-0.0008720990000004036
W4 Au8 O16,Au-W-O,0.1321721089880974
Y2 Hg1 O4,Hg-Y-O,-0.01303556910714132
Y4 Hg2 O8,Hg-Y-O,0.001340882321430037
Y8 Hg4 O16,Hg-Y-O,0.012288578392858795
Y2 Hg1 O4,Hg-Y-O,-0.01283924624999866
Y4 Hg2 O8,Hg-Y-O,0.013397720892858622
Y2 Tl2 O6,Tl-Y-O,0.03804556637499967
Y4 Tl4 O12,Tl-Y-O,0.046007779375000446
Y4 Tl4 O12,Tl-Y-O,0.05120257287500074
Y4 Tl4 O12,Tl-Y-O,0.05292046887500046
Y4 Tl4 O12,Tl-Y-O,0.05891100187500076
Zn2 Ir2 O6,Ir-Zn-O,0.07767619499999512
Zn2 Ir2 O6,Ir-Zn-O,0.10202333399999564
Zn2 Ir2 O6,Ir-Zn-O,0.08844641599999647
Zr2 Ag4 O6,Ag-Zr-O,0.04893658999999939
Zr4 Ag8 O12,Ag-Zr-O,0.0795648804166662
Zr4 Ag8 O12,Ag-Zr-O,0.04078374708333232
Zr4 Ag8 O12,Ag-Zr-O,0.06612608749999893
Zr4 Ag8 O12,Ag-Zr-O,0.03878876833333322
Zr3 Os3 O12,Os-Zr-O,0.13697663083333111
Zr2 Os2 O8,Os-Zr-O,0.11832635166666527
Zr3 Os3 O12,Os-Zr-O,0.10586416083333106
Zr3 Os3 O12,Os-Zr-O,0.1131189241666668
Zr3 Os3 O12,Os-Zr-O,0.11277094083333239
Zr2 Ru2 O8,Ru-Zr-O,0.14423542666666478
Zr3 Ru3 O12,Ru-Zr-O,0.13755553111110963
Zr3 Ru3 O12,Ru-Zr-O,0.16392246833333068
Zr3 Ru3 O12,Ru-Zr-O,0.12841386777777686
Zr2 Ru2 O8,Ru-Zr-O,0.12629222416666508
Al8 Os4 O20,Al-Os-O,0.08700114593749841
Al8 Os4 O20,Al-Os-O,0.1098997078124988
Al4 Os2 O10,Al-Os-O,0.1560918643749991
Al8 Os4 O20,Al-Os-O,0.1374130849999986
Al8 Os4 O20,Al-Os-O,0.1292859640624986
Al2 Pd1 O4,Al-Pd-O,0.08559609571428606
Al8 Pt4 O20,Al-Pt-O,0.06575497218749948
Al2 Ru2 O8,Al-Ru-O,0.07288037307291617
Al3 Ru3 O12,Al-Ru-O,0.04031566612847204
Al3 Ru3 O12,Al-Ru-O,0.04503288890624901
Al2 Ru2 O8,Al-Ru-O,0.029763708906249242
Al4 Ru4 O16,Al-Ru-O,0.03313634098958307
Be2 Au4 O8,Au-Be-O,0.042443647142857976
Be2 Au4 O8,Au-Be-O,0.0997681857142867
Be2 Au4 O8,Au-Be-O,0.13908290714285876
Be2 Pt2 O6,Be-Pt-O,0.05299853699999968
Be2 Pt2 O6,Be-Pt-O,0.0917157710000005
Be4 Pt4 O12,Be-Pt-O,0.09221172499999852
Be4 Pt4 O12,Be-Pt-O,0.13286513649999865
Be4 Pt4 O12,Be-Pt-O,0.10111719149999931
Be2 Re4 O16,Be-Re-O,-0.0756913776136372
Be2 Re4 O16,Be-Re-O,-0.07630103170454561
Be2 Re4 O16,Be-Re-O,-0.07169713261363775
Be2 Re4 O16,Be-Re-O,-0.06674646943181983
Be2 Re4 O16,Be-Re-O,-0.07643227125000074
Be4 Ru4 O12,Be-Ru-O,0.15722579849999718
Be4 Ru4 O12,Be-Ru-O,0.17328188799999555
Be2 Sn2 O6,Be-Sn-O,0.09452947799999833
Be2 Tl4 O4,Be-Tl-O,0.07975514300000164
Be2 Tl4 O4,Be-Tl-O,0.07934937600000147
Be2 Tl4 O4,Be-Tl-O,0.07968656600000124
Be2 Tl4 O4,Be-Tl-O,0.07970504200000139
Be2 Tl4 O4,Be-Tl-O,0.08758349200000204
Ca2 Ag4 O4,Ag-Ca-O,0.030728573666670478
Ca4 Ag8 O8,Ag-Ca-O,0.03975932966667006
Ca4 Ag8 O8,Ag-Ca-O,0.02209685866667055
Cs4 Ca2 O4,Ca-Cs-O,0.0732773679999994
Cs4 Ca2 O4,Ca-Cs-O,0.0881738469999993
Cs8 Ca4 O8,Ca-Cs-O,0.08593210899999892
Cs8 Ca4 O8,Ca-Cs-O,0.08100345949999888
Cs8 Ca4 O8,Ca-Cs-O,0.11263682949999865
Cs8 Mg4 O8,Cs-Mg-O,0.0597120199999992
Cs8 Mg4 O8,Cs-Mg-O,0.05955815399999942
Cs8 Mg4 O8,Cs-Mg-O,0.0597456524999993
Cs4 Mg2 O4,Cs-Mg-O,0.0644043209999996
Cs8 Mg4 O8,Cs-Mg-O,0.04589728799999904
Cs8 Pt4 O12,Cs-Pt-O,-0.28937097361111164
Cs8 Pt4 O12,Cs-Pt-O,-0.30585521444444463
Cs8 Pt4 O12,Cs-Pt-O,-0.2904604715277781
Cs4 Pt2 O6,Cs-Pt-O,-0.2892009327777778
Cs8 Pt4 O12,Cs-Pt-O,-0.2893729611111109
Cs8 Rh4 O12,Cs-Rh-O,-0.14768200291666655
Cs8 Rh4 O12,Cs-Rh-O,-0.09523391708333406
Cs8 Rh4 O12,Cs-Rh-O,-0.1419314775000009
Cs8 Rh4 O12,Cs-Rh-O,-0.1535409995833339
Cs8 Rh4 O12,Cs-Rh-O,-0.14254316000000067
Cs4 Li4 O4,Cs-Li-O,0.04728820000000056
Cs4 Li4 O4,Cs-Li-O,0.029180741666666954
Cs4 Li4 O4,Cs-Li-O,0.028117896666667086
Cs4 Li4 O4,Cs-Li-O,0.029169850000000608
Cs4 Rh4 O8,Cs-Rh-O,-0.19816214468750015
Cs4 Rh4 O8,Cs-Rh-O,-0.1987629990625006
Cs4 Rh4 O8,Cs-Rh-O,-0.1897195603125006
Ga2 Os2 O8,Ga-Os-O,0.014908886041666847
Ga3 Os3 O12,Ga-Os-O,0.02483164243055569
Ga3 Os3 O12,Ga-Os-O,0.05616392576388751
Ga4 Os4 O16,Ga-Os-O,0.01988725395833324
Ga4 Os4 O16,Ga-Os-O,0.03310779187499957
Ga4 Re4 O16,Ga-Re-O,0.043858644722225115
Ga3 Re3 O12,Ga-Re-O,0.07644710166667057
Ga3 Re3 O12,Ga-Re-O,0.10590721000000336
Ga4 Re4 O16,Ga-Re-O,0.05087843472222531
Ga3 Re3 O12,Ga-Re-O,0.09534413777778017
Hg4 Rh8 O16,Hg-Rh-O,0.062279643928571105
Hg1 Rh2 O4,Hg-Rh-O,0.09453834071428524
In4 Ir2 O10,In-Ir-O,0.12361072562499764
In8 Ir4 O20,In-Ir-O,0.1273091721874975
In8 Ir4 O20,In-Ir-O,0.12693010093749812
In4 Ir2 O10,In-Ir-O,0.1433285262499977
In4 Ir2 O10,In-Ir-O,0.12881786312499788
In8 Ru4 O20,In-Ru-O,0.12598786312499755
In8 Ru4 O20,In-Ru-O,0.15438893249999808
Ir4 Au8 O20,Au-Ir-O,0.08589480812500128
Ir4 Au8 O20,Au-Ir-O,0.08962967218750162
Ir4 Au8 O20,Au-Ir-O,0.0870233456250018
Ir4 Au8 O20,Au-Ir-O,0.08379634062500152
Ir4 Au8 O20,Au-Ir-O,0.10171046656250127
Ir4 Os4 O16,Ir-Os-O,-0.016214015416666783
Ir4 Os4 O16,Ir-Os-O,-0.012513752083333607
Ir3 Os3 O12,Ir-Os-O,-0.014479939166667677
Ir3 Os3 O12,Ir-Os-O,0.028788991944444398
Ir4 Os4 O16,Ir-Os-O,0.029509716249999762
Ir4 Pt4 O16,Ir-Pt-O,0.01066513041666628
Ir3 Pt3 O12,Ir-Pt-O,0.009646924722222394
Ir4 Pt4 O16,Ir-Pt-O,0.03790684166666747
La8 Cd4 O16,Cd-La-O,0.040865108750001156
La4 Cd2 O8,Cd-La-O,0.02843665446428645
La8 Cd4 O16,Cd-La-O,0.05655245982142976
La4 Cd2 O8,Cd-La-O,0.057581450178572524
La4 Cd2 O8,Cd-La-O,0.028440379464286458
La8 Mg4 O16,La-Mg-O,0.07062029446428753
La4 Mg2 O8,La-Mg-O,0.08131812875000222
La8 Mg4 O16,La-Mg-O,0.09157766303571613
La8 Mg4 O16,La-Mg-O,0.07884540910714577
La4 Mg2 O8,La-Mg-O,0.0812355330357164
La1 Ag1 O2,Ag-La-O,0.001692851249988081
Mg4 Ag8 O8,Ag-Mg-O,0.03206203150000242
Mg4 Ag8 O8,Ag-Mg-O,0.06344598700000237
Mg4 Ir4 O12,Ir-Mg-O,0.16562352049999607
Mg4 Ir4 O12,Ir-Mg-O,0.09126263399999601
Mg4 Ir4 O12,Ir-Mg-O,0.15123132749999524
Mg2 Ir2 O6,Ir-Mg-O,0.09749292799999498
Mg4 Pb4 O12,Mg-Pb-O,-0.008950881500000563
Mg4 Pb4 O12,Mg-Pb-O,-0.025956337000000218
Mg4 Pb4 O12,Mg-Pb-O,-0.0015630089999998376
Mg4 Pb4 O12,Mg-Pb-O,-0.005360103000000116
Mg4 Pb4 O12,Mg-Pb-O,0.004171989999999681
Mg2 Pd2 O4,Mg-Pd-O,0.07621415375000051
Mg2 Pd2 O4,Mg-Pd-O,0.08824753875000013
Mg4 Ru4 O12,Mg-Ru-O,0.13648262349999563
Mg4 Ru4 O12,Mg-Ru-O,0.15393068199999682
Mg4 Ru4 O12,Mg-Ru-O,0.09536294799999645
Mo2 Au4 O10,Au-Mo-O,0.08986796932291785
Mo1 Au2 O5,Au-Mo-O,0.10654550682291841
Mo2 Au4 O10,Au-Mo-O,0.07871036619791827
Mo2 Au4 O10,Au-Mo-O,0.07137179182291842
Mo2 Au4 O10,Au-Mo-O,0.11382690994791833
Na8 Hf4 O12,Hf-Na-O,-0.24261921666666542
Na8 Hf4 O12,Hf-Na-O,-0.24744707083333228
Na8 Hf4 O12,Hf-Na-O,-0.24852481166666518
Na8 Hf4 O12,Hf-Na-O,-0.21683701166666491
Nb8 Ru4 O28,Nb-Ru-O,0.06905685553571494
Nb8 Ru4 O28,Nb-Ru-O,0.10812605153571475
Nb8 Ru4 O28,Nb-Ru-O,0.09161692153571366
Nb8 Ru4 O28,Nb-Ru-O,0.10944509553571358
Nb8 Ru4 O28,Nb-Ru-O,0.10142836728571503
Nb3 Ru3 O12,Nb-Ru-O,0.10520986433532009
Nb3 Ru3 O12,Nb-Ru-O,0.05948124433531987
Nb4 Ru4 O16,Nb-Ru-O,0.12206531544643262
Nb4 Ru4 O16,Nb-Ru-O,0.044457514613098326
Nb4 Ru4 O16,Nb-Ru-O,0.10921487086309867
Os2 Au4 O10,Au-Os-O,0.18932472333333195
Os2 Au4 O10,Au-Os-O,0.2270380208333318
Os2 Au4 O10,Au-Os-O,0.22214751395833154
Os2 Au4 O10,Au-Os-O,0.19651651895833133
Os4 Pt4 O16,Os-Pt-O,0.10613337624999719
Os3 Pt3 O12,Os-Pt-O,0.1050725002777746
Os3 Pt3 O12,Os-Pt-O,0.10536187194444047
Os3 Pt3 O12,Os-Pt-O,0.14100335083332993
Os4 Pt4 O16,Os-Pt-O,0.16777355624999757
Os2 Ru2 O8,Os-Ru-O,0.006506049166667083
Os2 Ru2 O8,Os-Ru-O,0.0061659733333350175
Os4 Ru4 O16,Os-Ru-O,-0.018068439583332818
Os3 Ru3 O12,Os-Ru-O,-0.015255775833333374
Pd2 Au4 O8,Au-Pd-O,-0.006323985714284497
Pd2 Pt2 O6,Pd-Pt-O,0.04778213999999892
Pd4 Pt4 O12,Pd-Pt-O,0.047132249999998876
Pd4 Pt4 O12,Pd-Pt-O,0.01731609549999913
Pd4 Pt4 O12,Pd-Pt-O,0.015271743999998755
Pd2 Ru2 O6,Pd-Ru-O,0.16281155899999966
Pd2 Ru2 O6,Pd-Ru-O,0.16231046199999977
Pd2 Ru2 O8,Pd-Ru-O,-0.0169942196874997
Pd2 Ru2 O8,Pd-Ru-O,-0.012748623854166752
Pd4 Ru4 O16,Pd-Ru-O,-0.016770340104166337
Pd3 Ru3 O12,Pd-Ru-O,-0.020200233576389337
Pd3 Ru3 O12,Pd-Ru-O,0.004803403090276603
Pt1 Rh1 O4,Pt-Rh-O,0.005029144166667443
Pt4 Rh4 O16,Pt-Rh-O,-0.0022282379166664867
Pt4 Rh4 O16,Pt-Rh-O,0.014956088749999985
Pt1 Rh1 O4,Pt-Rh-O,0.06533083083333402
Pt3 Rh3 O12,Pt-Rh-O,0.027332658611110894
Rb8 Ba4 O8,Ba-Rb-O,0.014818367500001095
Rb4 Ba2 O4,Ba-Rb-O,0.013142724000001493
Rb4 Ba2 O4,Ba-Rb-O,0.015478071000002203
Rb8 Ba4 O8,Ba-Rb-O,0.017760750000001657
Rb8 Ba4 O8,Ba-Rb-O,0.03029058900000159
Rb4 Rh4 O8,Rb-Rh-O,-0.2080438809375007
Rb2 Rh2 O4,Rb-Rh-O,-0.20950332468750066
Rb3 Rh3 O6,Rb-Rh-O,-0.12798857885416748
Rb1 Rh1 O2,Rb-Rh-O,-0.181925104687501
Rb4 Rh4 O8,Rb-Rh-O,-0.11989249343750075
Re4 Ir2 O18,Ir-Re-O,0.05619444052080169
Re4 Ir2 O18,Ir-Re-O,0.05876887677080056
Re4 Ir2 O18,Ir-Re-O,0.0709996384374687
Re4 Ir2 O18,Ir-Re-O,0.05833921593746716
Re2 Ir1 O9,Ir-Re-O,0.11108457218746715
Re2 Pd1 O8,Pd-Re-O,-0.01401321306817671
Re2 Pd1 O8,Pd-Re-O,-0.017526714886358263
Re4 Os2 O18,Os-Re-O,-0.019311389791663913
Re2 Pd1 O8,Pd-Re-O,-0.017323868522721497
Re2 Pd1 O8,Pd-Re-O,-0.017592887613631092
Re2 Pd1 O8,Pd-Re-O,-0.019130742159086722
Re4 Pt2 O18,Pt-Re-O,0.04764302593749825
Re4 Pt2 O18,Pt-Re-O,0.023486698437498177
Re2 Pt1 O9,Pt-Re-O,0.05649065843749845
Re4 Pt2 O18,Pt-Re-O,0.05240074802083239
Re4 Pt2 O18,Pt-Re-O,0.02682571093749786
Re2 Os4 O12,Os-Re-O,0.13160368833333003
Re2 Sn2 O8,Re-Sn-O,0.07295792444444515
Re2 Sn2 O8,Re-Sn-O,0.0736650802777783
Re2 Sn2 O8,Re-Sn-O,0.07294536777777783
Re2 Sn2 O8,Re-Sn-O,0.11623994611111144
Re2 Sn2 O8,Re-Sn-O,0.07673533611111072
Rh2 Au2 O6,Au-Rh-O,0.09770571233333225
Rh2 Au2 O6,Au-Rh-O,0.09749109533333122
Rh2 Au2 O6,Au-Rh-O,0.14225730733333108
Rh4 Au4 O12,Au-Rh-O,0.15424842183333176
Rh2 Au2 O6,Au-Rh-O,0.1330666783333312
Ru8 Au4 O8,Au-Ru-O,0.4055477684999982
Ru8 Au4 O8,Au-Ru-O,0.4646174994999992
Ru8 W4 O24,Ru-W-O,0.0811001129166673
Ru4 W2 O12,Ru-W-O,0.08203789263888872
Ru4 W2 O12,Ru-W-O,0.11281729930555606
Ru4 W2 O12,Ru-W-O,0.10280852263888818
Ru8 W4 O24,Ru-W-O,0.0949034420833339
Sc8 Be4 O16,Be-Sc-O,0.04203140267857286
Sc8 Be4 O16,Be-Sc-O,0.054889684107143566
Ta8 Be4 O24,Be-Ta-O,0.028906996111111027
Ta8 Be4 O24,Be-Ta-O,0.03572847277777669
Ta8 Be4 O24,Be-Ta-O,0.04826639388888765
Ta4 Be2 O12,Be-Ta-O,0.043435087222221114
Ta4 Be2 O12,Be-Ta-O,0.061943264444444424
Ta8 Pd4 O24,Pd-Ta-O,0.08307919083333282
Ta8 Pd4 O24,Pd-Ta-O,0.08236987166666587
Ta8 Pd4 O24,Pd-Ta-O,0.11743422666666703
Ta8 Pd4 O24,Pd-Ta-O,0.11117929916666647
Ta8 Pd4 O24,Pd-Ta-O,0.10357342722222285
Ta4 Ru2 O14,Ru-Ta-O,0.10506374700000087
Ta8 Ru4 O28,Ru-Ta-O,0.09679676900000089
Ta8 Ru4 O28,Ru-Ta-O,0.11748806349999974
Ta8 Ru4 O28,Ru-Ta-O,0.1094177080000005
Ta8 Ru4 O28,Ru-Ta-O,0.11776670250000087
Ta3 Au3 O12,Au-Ta-O,0.07927017041667206
Ta2 Au2 O8,Au-Ta-O,0.09141677375000601
Ta2 Au2 O8,Au-Ta-O,-0.019848484583327775
Ta3 Au3 O12,Au-Ta-O,0.05249081652778376
Ta2 Re2 O10,Re-Ta-O,0.058538909761900015
Ta2 Re2 O10,Re-Ta-O,0.07239134761904253
Ti4 Be4 O12,Be-Ti-O,0.07161038000000275
Ti4 Be4 O12,Be-Ti-O,0.08279643900000089
Ti4 Be4 O12,Be-Ti-O,0.07892472200000178
Ti3 Be3 O9,Be-Ti-O,0.07823272233333434
Ti4 Be4 O12,Be-Ti-O,0.0869439655000015
Ti4 Ir4 O16,Ir-Ti-O,0.06791835541666735
Ti3 Ir3 O12,Ir-Ti-O,0.06152227194444393
Ti4 Ir4 O16,Ir-Ti-O,0.08807194708333377
Ti4 Ir4 O16,Ir-Ti-O,0.06607530458333422
Ti3 Ir3 O12,Ir-Ti-O,0.0821845941666659
Tl8 Cd4 O8,Cd-Tl-O,0.012162986500000805
Tl4 Cd2 O4,Cd-Tl-O,0.012837601000001087
Tl4 Cd2 O4,Cd-Tl-O,0.013812376000000626
Tl8 Cd4 O8,Cd-Tl-O,0.02906519400000107
Tl8 Cd4 O16,Cd-Tl-O,0.017461709642858203
Tl8 Cd4 O16,Cd-Tl-O,0.019037305000001226
Tl8 Cd4 O16,Cd-Tl-O,0.025700831071429064
Tl4 Cd2 O8,Cd-Tl-O,0.03906805571428684
Tl8 Cd4 O16,Cd-Tl-O,0.03689428107142945
Tl2 Hg1 O2,Hg-Tl-O,-0.004549440333333266
Tl2 Hg1 O2,Hg-Tl-O,0.002071633666666184
Tl4 Hg2 O4,Hg-Tl-O,0.002837855666666389
Tl2 Hg1 O2,Hg-Tl-O,0.01022405766666612
Tl4 Hg2 O4,Hg-Tl-O,-0.01479604933333345
Tl4 Hg2 O8,Hg-Tl-O,0.02832477821428636
Tl4 Hg2 O8,Hg-Tl-O,0.029285016785713935
Tl4 Hg2 O8,Hg-Tl-O,0.037029658214286165
Tl4 Hg2 O8,Hg-Tl-O,0.02706762250000061
Tl4 Hg2 O8,Hg-Tl-O,0.026559010357143364
Tl8 Zn4 O8,Tl-Zn-O,0.06887131449999995
Tl6 Zn3 O6,Tl-Zn-O,0.0671555356666671
Tl8 Zn4 O8,Tl-Zn-O,0.05351610600000001
Tl8 Zn4 O8,Tl-Zn-O,0.05614256399999995
Tl4 Zn2 O4,Tl-Zn-O,0.06641149500000054
Zn4 Ag8 O8,Ag-Zn-O,0.02263177650000081
Zn4 Ag8 O8,Ag-Zn-O,0.05582129400000113
Zn4 Au8 O16,Au-Zn-O,-0.02484828071428602
Zn4 Au8 O16,Au-Zn-O,-0.021754155000000885
Zn2 Au4 O8,Au-Zn-O,-0.022853880714285957
Zn2 Au4 O8,Au-Zn-O,0.030549875714284802
Zr2 Ga4 O10,Ga-Zr-O,0.04456609812500112
Zr4 Ga8 O20,Ga-Zr-O,0.054318325312500804
Zr4 Ga8 O20,Ga-Zr-O,0.09227790937500124
Zr2 Ga4 O10,Ga-Zr-O,0.08383185625000067
Zr2 Hg2 O6,Hg-Zr-O,0.049262959500000925
Zr4 Hg4 O12,Hg-Zr-O,0.069099778
Zr2 Hg2 O6,Hg-Zr-O,0.08037742550000093
Zr2 Hg2 O6,Hg-Zr-O,0.09130797650000044
